date,price_first_auction,price_second_auction,traded_volume_first_auction,traded_volume_second_auction,system_price,auction_price_spread,system_price_spread,auction_spread_dir,system_spread_dir,price_first_auction_lag24,price_second_auction_lag24,traded_volume_first_auction_lag24,traded_volume_second_auction_lag24,system_price_lag24,auction_price_spread_lag24,system_price_spread_lag24,auction_spread_dir_lag24,system_spread_dir_lag24,price_first_auction_lag72,price_second_auction_lag72,traded_volume_first_auction_lag72,traded_volume_second_auction_lag72,system_price_lag72,auction_price_spread_lag72,system_price_spread_lag72,auction_spread_dir_lag72,system_spread_dir_lag72,price_first_auction_lag24_lag72,price_second_auction_lag24_lag72,traded_volume_first_auction_lag24_lag72,traded_volume_second_auction_lag24_lag72,system_price_lag24_lag72,auction_price_spread_lag24_lag72,system_price_spread_lag24_lag72,auction_spread_dir_lag24_lag72,system_spread_dir_lag24_lag72,price_first_auction_lag168,price_second_auction_lag168,traded_volume_first_auction_lag168,traded_volume_second_auction_lag168,system_price_lag168,auction_price_spread_lag168,system_price_spread_lag168,auction_spread_dir_lag168,system_spread_dir_lag168,price_first_auction_lag24_lag168,price_second_auction_lag24_lag168,traded_volume_first_auction_lag24_lag168,traded_volume_second_auction_lag24_lag168,system_price_lag24_lag168,auction_price_spread_lag24_lag168,system_price_spread_lag24_lag168,auction_spread_dir_lag24_lag168,system_spread_dir_lag24_lag168,price_first_auction_lag72_lag168,price_second_auction_lag72_lag168,traded_volume_first_auction_lag72_lag168,traded_volume_second_auction_lag72_lag168,system_price_lag72_lag168,auction_price_spread_lag72_lag168,system_price_spread_lag72_lag168,auction_spread_dir_lag72_lag168,system_spread_dir_lag72_lag168,price_first_auction_lag24_lag72_lag168,price_second_auction_lag24_lag72_lag168,traded_volume_first_auction_lag24_lag72_lag168,traded_volume_second_auction_lag24_lag72_lag168,system_price_lag24_lag72_lag168,auction_price_spread_lag24_lag72_lag168,system_price_spread_lag24_lag72_lag168,auction_spread_dir_lag24_lag72_lag168,system_spread_dir_lag24_lag72_lag168,price_first_auction_close,price_second_auction_close,traded_volume_first_auction_close,traded_volume_second_auction_close,system_price_close,auction_price_spread_close,system_price_spread_close,auction_spread_dir_close,system_spread_dir_close,price_first_auction_lag24_close,price_second_auction_lag24_close,traded_volume_first_auction_lag24_close,traded_volume_second_auction_lag24_close,system_price_lag24_close,auction_price_spread_lag24_close,system_price_spread_lag24_close,auction_spread_dir_lag24_close,system_spread_dir_lag24_close,price_first_auction_lag72_close,price_second_auction_lag72_close,traded_volume_first_auction_lag72_close,traded_volume_second_auction_lag72_close,system_price_lag72_close,auction_price_spread_lag72_close,system_price_spread_lag72_close,auction_spread_dir_lag72_close,system_spread_dir_lag72_close,price_first_auction_lag24_lag72_close,price_second_auction_lag24_lag72_close,traded_volume_first_auction_lag24_lag72_close,traded_volume_second_auction_lag24_lag72_close,system_price_lag24_lag72_close,auction_price_spread_lag24_lag72_close,system_price_spread_lag24_lag72_close,auction_spread_dir_lag24_lag72_close,system_spread_dir_lag24_lag72_close,price_first_auction_lag168_close,price_second_auction_lag168_close,traded_volume_first_auction_lag168_close,traded_volume_second_auction_lag168_close,system_price_lag168_close,auction_price_spread_lag168_close,system_price_spread_lag168_close,auction_spread_dir_lag168_close,system_spread_dir_lag168_close,price_first_auction_lag24_lag168_close,price_second_auction_lag24_lag168_close,traded_volume_first_auction_lag24_lag168_close,traded_volume_second_auction_lag24_lag168_close,system_price_lag24_lag168_close,auction_price_spread_lag24_lag168_close,system_price_spread_lag24_lag168_close,auction_spread_dir_lag24_lag168_close,system_spread_dir_lag24_lag168_close,price_first_auction_lag72_lag168_close,price_second_auction_lag72_lag168_close,traded_volume_first_auction_lag72_lag168_close,traded_volume_second_auction_lag72_lag168_close,system_price_lag72_lag168_close,auction_price_spread_lag72_lag168_close,system_price_spread_lag72_lag168_close,auction_spread_dir_lag72_lag168_close,system_spread_dir_lag72_lag168_close,price_first_auction_lag24_lag72_lag168_close,price_second_auction_lag24_lag72_lag168_close,traded_volume_first_auction_lag24_lag72_lag168_close,traded_volume_second_auction_lag24_lag72_lag168_close,system_price_lag24_lag72_lag168_close,auction_price_spread_lag24_lag72_lag168_close,system_price_spread_lag24_lag72_lag168_close,auction_spread_dir_lag24_lag72_lag168_close,system_spread_dir_lag24_lag72_lag168_close,demand,margin,within_day_margin,long_term_wind,long_term_solar,snsp_forecast,stack_price,within_day_potential_stack_price,inertia_forecast
2021-02-18 17:00:00,71.7,67.86,5661.1,11327.0,75.75,-3.8400000000000034,4.049999999999997,0,1,74.0,73.97,5720.0,10207.6,72.25,-0.030000000000001137,-1.75,0.0,0.0,84.6,84.31,5960.5,10284.6,92.0,-0.28999999999999204,7.400000000000006,0.0,1.0,78.2,90.01,6759.1,11717.2,77.0,11.810000000000002,-1.2000000000000028,1.0,0.0,120.8,100.01,4498.8,12602.8,108.57,-20.789999999999992,-12.230000000000004,0.0,0.0,262.5,300.19,4283.2,12552.9,155.34,37.69,-107.16,1.0,0.0,90.0,88.15,4893.2,11785.6,68.25,-1.8499999999999943,-21.75,0.0,0.0,88.0,90.93,6254.7,13010.5,83.08,2.930000000000007,-4.920000000000002,1.0,0.0,35.2,36.66,4984.3,8048.7,8.0,1.4599999999999937,-27.200000000000003,1.0,0.0,39.8,37.06,4303.7,7040.0,21.07,-2.739999999999995,-18.729999999999997,0.0,0.0,43.0,39.98,4716.2,7945.9,57.6,-3.020000000000003,14.600000000000001,0.0,1.0,38.7,40.0,4981.3,8507.9,58.79,1.2999999999999972,20.089999999999996,1.0,1.0,53.0,53.04,3429.9,7031.0,60.0,0.03999999999999915,7.0,1.0,1.0,50.0,48.94,3518.0,8924.8,10.1,-1.0600000000000023,-39.9,0.0,0.0,50.0,37.07,4355.8,8217.2,20.04,-12.93,-29.96,0.0,0.0,44.0,36.76,4321.4,7476.5,8.0,-7.240000000000002,-36.0,0.0,0.0,42774.5,-28120.27,-6930.59,-12514.77,-41.5,34.4,65.37,72.97,271.34
2021-02-18 18:00:00,74.3,69.93,5770.6,11823.4,75.0,-4.36999999999999,0.7000000000000028,0,1,75.8,72.49,5862.5,10488.2,28.55,-3.3100000000000023,-47.25,0.0,0.0,84.4,86.0,6292.5,10608.0,90.25,1.5999999999999943,5.849999999999994,1.0,1.0,71.2,68.98,6727.2,10132.8,77.0,-2.219999999999999,5.799999999999997,0.0,1.0,98.0,87.01,4612.9,12791.5,77.4,-10.989999999999995,-20.599999999999994,0.0,0.0,162.5,216.01,4361.6,12552.4,48.58,53.50999999999999,-113.92,1.0,0.0,79.4,89.79,5215.8,11632.6,90.45,10.39,11.049999999999997,1.0,1.0,75.0,82.29,5631.1,12505.3,65.26,7.290000000000006,-9.739999999999995,1.0,0.0,35.2,36.66,4984.3,8048.7,8.0,1.4599999999999937,-27.200000000000003,1.0,0.0,39.8,37.06,4303.7,7040.0,21.07,-2.739999999999995,-18.729999999999997,0.0,0.0,43.0,39.98,4716.2,7945.9,57.6,-3.020000000000003,14.600000000000001,0.0,1.0,38.7,40.0,4981.3,8507.9,58.79,1.2999999999999972,20.089999999999996,1.0,1.0,53.0,53.04,3429.9,7031.0,60.0,0.03999999999999915,7.0,1.0,1.0,50.0,48.94,3518.0,8924.8,10.1,-1.0600000000000023,-39.9,0.0,0.0,50.0,37.07,4355.8,8217.2,20.04,-12.93,-29.96,0.0,0.0,44.0,36.76,4321.4,7476.5,8.0,-7.240000000000002,-36.0,0.0,0.0,42575.5,-28361.33,-7069.65,-12556.83,0.0,47.0,63.07,64.95,223.05
2021-02-18 19:00:00,60.0,67.5,5482.8,11382.1,58.08,7.5,-1.9200000000000017,1,0,56.0,57.88,5322.8,9889.0,44.68,1.8800000000000026,-11.32,1.0,0.0,65.6,73.01,5907.0,9655.4,62.23,7.410000000000011,-3.3699999999999974,1.0,0.0,61.0,63.99,6204.4,9630.6,49.0,2.990000000000002,-12.0,1.0,0.0,69.0,69.01,5462.1,12210.3,70.05,0.010000000000005116,1.0499999999999972,1.0,1.0,98.8,108.8,4952.7,12760.8,48.58,10.0,-50.22,1.0,0.0,65.0,61.9,5253.3,10876.8,86.35,-3.1000000000000014,21.349999999999994,0.0,1.0,65.0,64.05,5484.2,11522.0,22.6,-0.9500000000000028,-42.4,0.0,0.0,35.2,36.66,4984.3,8048.7,8.0,1.4599999999999937,-27.200000000000003,1.0,0.0,39.8,37.06,4303.7,7040.0,21.07,-2.739999999999995,-18.729999999999997,0.0,0.0,43.0,39.98,4716.2,7945.9,57.6,-3.020000000000003,14.600000000000001,0.0,1.0,38.7,40.0,4981.3,8507.9,58.79,1.2999999999999972,20.089999999999996,1.0,1.0,53.0,53.04,3429.9,7031.0,60.0,0.03999999999999915,7.0,1.0,1.0,50.0,48.94,3518.0,8924.8,10.1,-1.0600000000000023,-39.9,0.0,0.0,50.0,37.07,4355.8,8217.2,20.04,-12.93,-29.96,0.0,0.0,44.0,36.76,4321.4,7476.5,8.0,-7.240000000000002,-36.0,0.0,0.0,40054.5,-31121.51,-9800.33,-12796.01,0.0,49.45,62.34,63.56,202.03
2021-02-18 20:00:00,52.0,49.4,4777.8,10281.2,8.75,-2.6000000000000014,-43.25,0,0,51.0,52.38,5668.4,8421.7,13.75,1.3800000000000026,-37.25,1.0,0.0,52.2,50.56,4929.7,8491.4,77.42,-1.6400000000000006,25.22,0.0,1.0,52.0,52.13,5705.1,8510.8,72.0,0.13000000000000256,20.0,1.0,1.0,61.9,60.02,4045.0,9429.6,75.0,-1.8799999999999955,13.100000000000001,0.0,1.0,76.7,77.92,3904.8,11975.5,63.08,1.2199999999999989,-13.620000000000005,1.0,0.0,55.0,57.0,5142.4,9655.9,76.48,2.0,21.480000000000004,1.0,1.0,55.0,55.01,4720.5,9934.6,70.13,0.00999999999999801,15.129999999999995,1.0,1.0,35.2,36.66,4984.3,8048.7,8.0,1.4599999999999937,-27.200000000000003,1.0,0.0,39.8,37.06,4303.7,7040.0,21.07,-2.739999999999995,-18.729999999999997,0.0,0.0,43.0,39.98,4716.2,7945.9,57.6,-3.020000000000003,14.600000000000001,0.0,1.0,38.7,40.0,4981.3,8507.9,58.79,1.2999999999999972,20.089999999999996,1.0,1.0,53.0,53.04,3429.9,7031.0,60.0,0.03999999999999915,7.0,1.0,1.0,50.0,48.94,3518.0,8924.8,10.1,-1.0600000000000023,-39.9,0.0,0.0,50.0,37.07,4355.8,8217.2,20.04,-12.93,-29.96,0.0,0.0,44.0,36.76,4321.4,7476.5,8.0,-7.240000000000002,-36.0,0.0,0.0,37579.5,-33457.29,-12108.61,-12656.79,0.0,55.05,61.96,62.01,170.98
2021-02-18 21:00:00,51.0,49.18,4884.9,8553.0,20.88,-1.8200000000000003,-30.12,0,0,50.7,50.96,5691.8,7528.9,7.75,0.259999999999998,-42.95,1.0,0.0,56.3,56.03,5596.9,8376.3,48.0,-0.269999999999996,-8.299999999999997,0.0,0.0,56.4,59.04,6534.4,7427.2,59.43,2.6400000000000006,3.030000000000001,1.0,1.0,57.8,56.98,4083.4,7066.8,67.98,-0.8200000000000003,10.180000000000007,0.0,1.0,65.0,67.0,3742.4,9962.0,512.5,2.0,447.5,1.0,1.0,58.0,59.09,5528.5,9448.9,69.0,1.0900000000000034,11.0,1.0,1.0,58.0,62.31,5509.4,10135.5,57.45,4.310000000000002,-0.5499999999999972,1.0,0.0,35.2,36.66,4984.3,8048.7,8.0,1.4599999999999937,-27.200000000000003,1.0,0.0,39.8,37.06,4303.7,7040.0,21.07,-2.739999999999995,-18.729999999999997,0.0,0.0,43.0,39.98,4716.2,7945.9,57.6,-3.020000000000003,14.600000000000001,0.0,1.0,38.7,40.0,4981.3,8507.9,58.79,1.2999999999999972,20.089999999999996,1.0,1.0,53.0,53.04,3429.9,7031.0,60.0,0.03999999999999915,7.0,1.0,1.0,50.0,48.94,3518.0,8924.8,10.1,-1.0600000000000023,-39.9,0.0,0.0,50.0,37.07,4355.8,8217.2,20.04,-12.93,-29.96,0.0,0.0,44.0,36.76,4321.4,7476.5,8.0,-7.240000000000002,-36.0,0.0,0.0,34391.0,-36217.08,-14824.9,-12228.08,0.0,57.85,61.4,61.91,151.62
2021-02-18 22:00:00,49.0,38.06,5788.2,9339.6,45.51,-10.939999999999998,-3.490000000000002,0,0,49.1,40.9,6301.5,8319.5,7.75,-8.200000000000003,-41.35,0.0,0.0,45.9,43.44,5303.4,9874.0,31.5,-2.460000000000001,-14.399999999999999,0.0,0.0,43.1,37.43,6139.4,7784.4,71.35,-5.670000000000002,28.249999999999993,0.0,1.0,55.3,52.99,4715.6,8231.0,69.43,-2.309999999999995,14.13000000000001,0.0,1.0,59.5,60.36,3551.2,8220.9,62.1,0.8599999999999994,2.6000000000000014,1.0,1.0,48.0,44.91,4968.2,9097.6,57.0,-3.0900000000000034,9.0,0.0,1.0,48.0,41.69,5356.4,9436.6,53.68,-6.310000000000002,5.68,0.0,1.0,35.2,36.66,4984.3,8048.7,8.0,1.4599999999999937,-27.200000000000003,1.0,0.0,39.8,37.06,4303.7,7040.0,21.07,-2.739999999999995,-18.729999999999997,0.0,0.0,43.0,39.98,4716.2,7945.9,57.6,-3.020000000000003,14.600000000000001,0.0,1.0,38.7,40.0,4981.3,8507.9,58.79,1.2999999999999972,20.089999999999996,1.0,1.0,53.0,53.04,3429.9,7031.0,60.0,0.03999999999999915,7.0,1.0,1.0,50.0,48.94,3518.0,8924.8,10.1,-1.0600000000000023,-39.9,0.0,0.0,50.0,37.07,4355.8,8217.2,20.04,-12.93,-29.96,0.0,0.0,44.0,36.76,4321.4,7476.5,8.0,-7.240000000000002,-36.0,0.0,0.0,30981.5,-39520.86,-18081.18,-12122.36,0.0,51.1,61.84,61.96,156.88
2021-02-18 23:00:00,34.4,35.09,4806.6,8306.9,66.5,0.6900000000000048,32.1,1,1,35.2,36.66,4984.3,8048.7,8.0,1.4599999999999937,-27.200000000000003,1.0,0.0,39.0,39.18,4103.7,7631.2,38.5,0.17999999999999972,-0.5,1.0,0.0,43.0,39.98,4716.2,7945.9,57.6,-3.020000000000003,14.600000000000001,0.0,1.0,51.0,53.56,5131.6,7814.9,55.59,2.5600000000000023,4.590000000000003,1.0,1.0,53.0,53.04,3429.9,7031.0,60.0,0.03999999999999915,7.0,1.0,1.0,52.0,50.45,4132.4,7497.7,43.5,-1.5499999999999972,-8.5,0.0,0.0,50.0,37.07,4355.8,8217.2,20.04,-12.93,-29.96,0.0,0.0,35.2,36.66,4984.3,8048.7,8.0,1.4599999999999937,-27.200000000000003,1.0,0.0,39.8,37.06,4303.7,7040.0,21.07,-2.739999999999995,-18.729999999999997,0.0,0.0,43.0,39.98,4716.2,7945.9,57.6,-3.020000000000003,14.600000000000001,0.0,1.0,38.7,40.0,4981.3,8507.9,58.79,1.2999999999999972,20.089999999999996,1.0,1.0,53.0,53.04,3429.9,7031.0,60.0,0.03999999999999915,7.0,1.0,1.0,50.0,48.94,3518.0,8924.8,10.1,-1.0600000000000023,-39.9,0.0,0.0,50.0,37.07,4355.8,8217.2,20.04,-12.93,-29.96,0.0,0.0,44.0,36.76,4321.4,7476.5,8.0,-7.240000000000002,-36.0,0.0,0.0,27825.5,-42566.34,-21079.66,-12011.84,0.0,70.45,55.23,56.9,94.18
2021-02-19 00:00:00,32.5,33.21,4883.6,8262.1,24.71,0.7100000000000009,-7.789999999999999,1,0,33.0,33.97,5110.8,8118.5,8.5,0.9699999999999989,-24.5,1.0,0.0,36.2,35.18,4340.9,7684.5,21.75,-1.0200000000000031,-14.450000000000003,0.0,0.0,38.3,37.92,4372.0,7290.8,70.5,-0.37999999999999545,32.2,0.0,1.0,48.0,53.16,4892.0,7130.3,38.42,5.159999999999997,-9.579999999999998,1.0,0.0,52.6,53.53,3809.5,7306.4,41.05,0.9299999999999997,-11.550000000000004,1.0,0.0,52.0,51.51,3755.7,7488.6,68.5,-0.490000000000002,16.5,0.0,1.0,42.4,35.05,4269.6,8084.6,18.78,-7.350000000000001,-23.619999999999997,0.0,0.0,34.4,35.09,4806.6,8306.9,66.5,0.6900000000000048,32.1,1.0,1.0,35.2,36.66,4984.3,8048.7,8.0,1.4599999999999937,-27.200000000000003,1.0,0.0,39.0,39.18,4103.7,7631.2,38.5,0.17999999999999972,-0.5,1.0,0.0,43.0,39.98,4716.2,7945.9,57.6,-3.020000000000003,14.600000000000001,0.0,1.0,51.0,53.56,5131.6,7814.9,55.59,2.5600000000000023,4.590000000000003,1.0,1.0,53.0,53.04,3429.9,7031.0,60.0,0.03999999999999915,7.0,1.0,1.0,52.0,50.45,4132.4,7497.7,43.5,-1.5499999999999972,-8.5,0.0,0.0,50.0,37.07,4355.8,8217.2,20.04,-12.93,-29.96,0.0,0.0,27602.0,-42938.61,-18897.29,-9475.61,0.0,63.9,57.62,57.72,109.4
2021-02-19 01:00:00,31.2,32.13,4931.9,8096.9,7.78,0.9300000000000033,-23.419999999999998,1,0,32.0,32.76,5036.6,8192.8,16.97,0.759999999999998,-15.030000000000001,1.0,0.0,35.7,34.26,4548.3,7304.3,7.75,-1.4400000000000048,-27.950000000000003,0.0,0.0,40.0,37.31,4660.9,6837.7,70.0,-2.6899999999999977,30.0,0.0,1.0,46.9,48.91,5185.3,7159.0,42.45,2.009999999999998,-4.449999999999996,1.0,0.0,51.0,53.04,3752.7,7454.7,8.05,2.039999999999999,-42.95,1.0,0.0,53.0,55.35,3821.5,7689.4,47.41,2.3500000000000014,-5.590000000000003,1.0,0.0,39.7,45.97,4370.7,7902.7,48.81,6.269999999999996,9.11,1.0,1.0,34.4,35.09,4806.6,8306.9,66.5,0.6900000000000048,32.1,1.0,1.0,35.2,36.66,4984.3,8048.7,8.0,1.4599999999999937,-27.200000000000003,1.0,0.0,39.0,39.18,4103.7,7631.2,38.5,0.17999999999999972,-0.5,1.0,0.0,43.0,39.98,4716.2,7945.9,57.6,-3.020000000000003,14.600000000000001,0.0,1.0,51.0,53.56,5131.6,7814.9,55.59,2.5600000000000023,4.590000000000003,1.0,1.0,53.0,53.04,3429.9,7031.0,60.0,0.03999999999999915,7.0,1.0,1.0,52.0,50.45,4132.4,7497.7,43.5,-1.5499999999999972,-8.5,0.0,0.0,50.0,37.07,4355.8,8217.2,20.04,-12.93,-29.96,0.0,0.0,27324.5,-43208.32,-19134.0,-9467.82,0.0,64.35,57.62,57.72,107.62
2021-02-19 02:00:00,30.9,30.95,5213.2,8201.2,19.88,0.05000000000000071,-11.02,1,0,30.6,31.38,5169.4,7877.3,15.84,0.7799999999999976,-14.760000000000002,1.0,0.0,34.0,31.51,4912.3,8050.8,18.1,-2.4899999999999984,-15.899999999999999,0.0,0.0,37.3,34.14,4966.7,6717.3,28.85,-3.1599999999999966,-8.449999999999996,0.0,0.0,45.55,46.0,4945.0,6781.6,68.5,0.45000000000000284,22.950000000000003,1.0,1.0,48.0,49.83,3780.6,7065.9,41.0,1.8299999999999983,-7.0,1.0,0.0,52.0,55.92,4026.7,7404.3,16.38,3.9200000000000017,-35.620000000000005,1.0,0.0,34.0,32.77,4305.9,7839.3,45.11,-1.2299999999999969,11.11,0.0,1.0,34.4,35.09,4806.6,8306.9,66.5,0.6900000000000048,32.1,1.0,1.0,35.2,36.66,4984.3,8048.7,8.0,1.4599999999999937,-27.200000000000003,1.0,0.0,39.0,39.18,4103.7,7631.2,38.5,0.17999999999999972,-0.5,1.0,0.0,43.0,39.98,4716.2,7945.9,57.6,-3.020000000000003,14.600000000000001,0.0,1.0,51.0,53.56,5131.6,7814.9,55.59,2.5600000000000023,4.590000000000003,1.0,1.0,53.0,53.04,3429.9,7031.0,60.0,0.03999999999999915,7.0,1.0,1.0,52.0,50.45,4132.4,7497.7,43.5,-1.5499999999999972,-8.5,0.0,0.0,50.0,37.07,4355.8,8217.2,20.04,-12.93,-29.96,0.0,0.0,26444.5,-44114.39,-20019.07,-9493.89,0.0,44.0,60.93,61.55,189.3
2021-02-19 03:00:00,30.4,30.73,5735.2,7985.8,22.5,0.33000000000000185,-7.899999999999999,1,0,30.0,30.89,5364.9,8120.6,68.75,0.8900000000000006,38.75,1.0,1.0,32.0,30.52,5354.4,8523.0,49.8,-1.4800000000000004,17.799999999999997,0.0,1.0,33.0,34.01,5187.7,6548.2,25.44,1.009999999999998,-7.559999999999999,1.0,0.0,43.5,43.98,4910.1,7196.1,68.5,0.4799999999999969,25.0,1.0,1.0,48.6,50.34,3437.0,6813.8,45.33,1.740000000000002,-3.270000000000003,1.0,0.0,49.0,53.38,4251.7,7276.5,24.96,4.380000000000003,-24.04,1.0,0.0,28.1,21.52,4372.1,7926.5,48.5,-6.580000000000002,20.4,0.0,1.0,34.4,35.09,4806.6,8306.9,66.5,0.6900000000000048,32.1,1.0,1.0,35.2,36.66,4984.3,8048.7,8.0,1.4599999999999937,-27.200000000000003,1.0,0.0,39.0,39.18,4103.7,7631.2,38.5,0.17999999999999972,-0.5,1.0,0.0,43.0,39.98,4716.2,7945.9,57.6,-3.020000000000003,14.600000000000001,0.0,1.0,51.0,53.56,5131.6,7814.9,55.59,2.5600000000000023,4.590000000000003,1.0,1.0,53.0,53.04,3429.9,7031.0,60.0,0.03999999999999915,7.0,1.0,1.0,52.0,50.45,4132.4,7497.7,43.5,-1.5499999999999972,-8.5,0.0,0.0,50.0,37.07,4355.8,8217.2,20.04,-12.93,-29.96,0.0,0.0,25719.5,-44809.86,-20808.04,-9464.36,0.0,45.5,60.93,61.39,182.12
2021-02-19 04:00:00,32.0,32.01,5958.3,8837.1,17.1,0.00999999999999801,-14.899999999999999,1,0,31.0,30.64,5430.0,8218.8,26.75,-0.35999999999999943,-4.25,0.0,0.0,33.0,31.73,5308.7,8994.1,34.0,-1.2699999999999996,1.0,0.0,1.0,35.0,35.0,5099.2,6616.4,71.0,0.0,36.0,0.0,1.0,45.0,45.71,4885.7,7057.5,52.0,0.7100000000000009,7.0,1.0,1.0,50.4,51.2,3463.9,6875.8,65.48,0.8000000000000043,15.080000000000005,1.0,1.0,49.0,53.71,4240.0,7218.8,27.48,4.710000000000001,-21.52,1.0,0.0,32.2,26.37,4408.2,8090.2,70.0,-5.830000000000002,37.8,0.0,1.0,34.4,35.09,4806.6,8306.9,66.5,0.6900000000000048,32.1,1.0,1.0,35.2,36.66,4984.3,8048.7,8.0,1.4599999999999937,-27.200000000000003,1.0,0.0,39.0,39.18,4103.7,7631.2,38.5,0.17999999999999972,-0.5,1.0,0.0,43.0,39.98,4716.2,7945.9,57.6,-3.020000000000003,14.600000000000001,0.0,1.0,51.0,53.56,5131.6,7814.9,55.59,2.5600000000000023,4.590000000000003,1.0,1.0,53.0,53.04,3429.9,7031.0,60.0,0.03999999999999915,7.0,1.0,1.0,52.0,50.45,4132.4,7497.7,43.5,-1.5499999999999972,-8.5,0.0,0.0,50.0,37.07,4355.8,8217.2,20.04,-12.93,-29.96,0.0,0.0,25219.5,-45838.22,-21820.9,-9992.72,0.0,48.2,60.93,60.93,173.96
2021-02-19 05:00:00,36.3,35.87,5869.3,9505.2,39.23,-0.4299999999999997,2.9299999999999997,0,1,35.0,32.11,5461.0,8488.0,27.63,-2.8900000000000006,-7.370000000000001,0.0,0.0,42.0,39.48,5406.9,8484.2,24.5,-2.520000000000003,-17.5,0.0,0.0,42.9,48.0,4770.8,6805.9,70.5,5.100000000000001,27.6,1.0,1.0,55.0,53.72,4641.6,7741.5,68.5,-1.2800000000000011,13.5,0.0,1.0,59.1,57.56,3794.6,8095.7,64.63,-1.5399999999999991,5.529999999999994,0.0,1.0,55.0,59.29,3886.3,7604.9,23.75,4.289999999999999,-31.25,1.0,0.0,44.0,38.9,4731.6,8100.6,52.0,-5.100000000000001,8.0,0.0,1.0,34.4,35.09,4806.6,8306.9,66.5,0.6900000000000048,32.1,1.0,1.0,35.2,36.66,4984.3,8048.7,8.0,1.4599999999999937,-27.200000000000003,1.0,0.0,39.0,39.18,4103.7,7631.2,38.5,0.17999999999999972,-0.5,1.0,0.0,43.0,39.98,4716.2,7945.9,57.6,-3.020000000000003,14.600000000000001,0.0,1.0,51.0,53.56,5131.6,7814.9,55.59,2.5600000000000023,4.590000000000003,1.0,1.0,53.0,53.04,3429.9,7031.0,60.0,0.03999999999999915,7.0,1.0,1.0,52.0,50.45,4132.4,7497.7,43.5,-1.5499999999999972,-8.5,0.0,0.0,50.0,37.07,4355.8,8217.2,20.04,-12.93,-29.96,0.0,0.0,25907.5,-45588.31,-21654.99,-10430.81,0.0,49.25,60.93,60.93,173.96
2021-02-19 06:00:00,45.0,45.1,5398.4,8965.9,41.75,0.10000000000000142,-3.25,1,0,45.2,45.01,5178.4,8880.2,68.75,-0.19000000000000483,23.549999999999997,0.0,1.0,52.1,53.66,5514.9,8201.3,20.02,1.5599999999999952,-32.08,1.0,0.0,53.0,59.96,5114.0,8342.2,72.74,6.960000000000001,19.739999999999995,1.0,1.0,61.0,67.04,6407.1,9412.8,74.75,6.040000000000006,13.75,1.0,1.0,69.3,71.46,6247.0,11027.3,96.37,2.1599999999999966,27.070000000000007,1.0,1.0,63.0,66.0,4206.0,8959.6,55.88,3.0,-7.119999999999997,1.0,0.0,54.4,56.41,5526.2,8803.8,75.98,2.009999999999998,21.580000000000005,1.0,1.0,34.4,35.09,4806.6,8306.9,66.5,0.6900000000000048,32.1,1.0,1.0,35.2,36.66,4984.3,8048.7,8.0,1.4599999999999937,-27.200000000000003,1.0,0.0,39.0,39.18,4103.7,7631.2,38.5,0.17999999999999972,-0.5,1.0,0.0,43.0,39.98,4716.2,7945.9,57.6,-3.020000000000003,14.600000000000001,0.0,1.0,51.0,53.56,5131.6,7814.9,55.59,2.5600000000000023,4.590000000000003,1.0,1.0,53.0,53.04,3429.9,7031.0,60.0,0.03999999999999915,7.0,1.0,1.0,52.0,50.45,4132.4,7497.7,43.5,-1.5499999999999972,-8.5,0.0,0.0,50.0,37.07,4355.8,8217.2,20.04,-12.93,-29.96,0.0,0.0,29522.0,-42301.03,-18577.71,-10758.03,0.0,45.1,61.24,62.44,201.66
2021-02-19 07:00:00,50.6,52.36,6946.5,11180.1,10.27,1.759999999999998,-40.33,1,0,49.0,47.65,6293.0,11683.7,69.5,-1.3500000000000014,20.5,0.0,1.0,57.1,54.44,6193.9,11821.2,10.13,-2.6600000000000037,-46.97,0.0,0.0,54.0,53.06,6028.4,10252.4,67.29,-0.9399999999999977,13.290000000000006,0.0,1.0,70.6,74.08,5519.4,12813.7,21.55,3.480000000000004,-49.05,1.0,0.0,85.0,86.74,4879.5,11623.5,45.15,1.7399999999999949,-39.85,1.0,0.0,67.0,64.52,4878.3,12556.1,76.38,-2.480000000000004,9.379999999999995,0.0,1.0,57.0,52.45,6976.7,10243.2,69.79,-4.549999999999997,12.790000000000006,0.0,1.0,34.4,35.09,4806.6,8306.9,66.5,0.6900000000000048,32.1,1.0,1.0,35.2,36.66,4984.3,8048.7,8.0,1.4599999999999937,-27.200000000000003,1.0,0.0,39.0,39.18,4103.7,7631.2,38.5,0.17999999999999972,-0.5,1.0,0.0,43.0,39.98,4716.2,7945.9,57.6,-3.020000000000003,14.600000000000001,0.0,1.0,51.0,53.56,5131.6,7814.9,55.59,2.5600000000000023,4.590000000000003,1.0,1.0,53.0,53.04,3429.9,7031.0,60.0,0.03999999999999915,7.0,1.0,1.0,52.0,50.45,4132.4,7497.7,43.5,-1.5499999999999972,-8.5,0.0,0.0,50.0,37.07,4355.8,8217.2,20.04,-12.93,-29.96,0.0,0.0,33687.0,-38598.1,-15205.78,-11220.1,-122.5,41.9,61.67,63.45,213.83
